鼻屎	鼻屎 鼻子中的脏物
𫣶福	𫣶福 凭关系占便宜
𬒔肚	𬒔肚 挨饿，没吃的
丝发	丝发 丝料子、丝织品
中褛	中褛 不长不短的大衣
亲家	亲家 姻家（指男人）
作色	作色 显摆、自高自大
侄仔	侄仔 侄，兄弟的儿子
侉妹	侉妹 说外地话的姑娘
侉婆	侉婆 说外地话的妇人
偷卷	偷卷 夹带，考试犯规
入门	入门 招赘婿或做赘婿
几何	几何 难得，好不容易
几时	几时 什么时候，何时
到钟	到钟 到时候、到时间
势凶	势凶 气势汹汹，凶恶
南乳	南乳 红豆腐或酱豆腐
口盅	口盅 漱口盅、茶缸子
叹记	叹记 享受，逍遥自在
吊瘾	吊瘾 引起兴头而终止
吟噆	吟噆 为人性格不开朗
咸湿	咸湿 ①色迷迷②褴褛
地主	地主 ①土地神②地主
坏鬼	坏鬼 指心术不正之人
大血	大血 怕被人家占便宜
大面	大面 脸皮厚、不害臊
天公	天公 天神，又指雷神
头口	头口 纺纱接线的线头
好事	好事 ①幸运②事情好
好手	好手 右手（婉说法）
寡酒	寡酒 没有菜肴时喝酒
对时	对时 次日的同一时间
应嘴	应嘴 回辩、反言相骂
心兽	心兽 贪得无厌、凶狠
心定	心定 有把握、不犹豫
扤扣	扤扣 按扣、弹簧掀扣
担带	担带 担当，负起责任
拗颈	拗颈 顶嘴，故意争辩
摆计	摆计 设圈套、想办法
撩天	撩天 调皮，惹人讨厌
斋口	斋口 不随便吃，戒口
斗趣	斗趣 闹着玩、不当真
新鲜	新鲜 ①鲜鱼②不陈旧
机器	机器 ①留声机②机械
板蕉	板蕉 较高的一种芭蕉
架之	架之 孤注一掷的意思
根种	根种 种子，遗传特质
椅披	椅披 椅子靠背的套子
楼下	楼下 第一层楼、一楼
楼地	楼地 第一层楼、一楼
水船	水船 给船上供水的船
沉实	沉实 沉着老实、稳重
波饼	波饼 被球撞击了一下
泥仔	泥仔 建筑工中的小工
泥心	泥心 狠心，胆大包天
淡情	淡情 没有一点人情味
火喉	火喉 罩油灯的玻璃管
烂口	烂口 秽亵的话、粗口
猪中	猪中 生猪交易的中介
生精	生精 虚假、无中生有
田寮	田寮 阳江的一个地名
盐漏	盐漏 晒制食盐的场所
着衫	着衫 穿衣服或穿上衣
禾束	禾束 扎成束的稻秆草
秃头	秃头 头屈缩，伸不直
竹蔗	竹蔗 较小的一种甘蔗
篾仔	篾仔 竹子削成的薄片
米鼻	米鼻 大米胚或碎米粒
紧较	紧较 卡住了，不松动
织箦	织箦 镇名，在阳西县
聋佬	聋佬 聋子（成年的）
臭丸	臭丸 樟脑丸、卫生丸
蚝督	蚝督 一种打蚝的工具
行街	行街 在街上走，逛街
行运	行运 走红运、好运气
识得	识得 认识，同“识”
诡谲	诡谲 善于取巧、机灵
谷爆	谷爆 用稻谷爆的米花
豆肚	豆肚 扪身的布，围兜
费事	费事 嫌麻烦，懒得干
跟班	跟班 侍从、随从人员
过门	过门 女性嫁到男方家
还嘴	还嘴 回辩或反言相骂
逻田	逻田 到田里看看情况
铁闸	铁闸 防盗贼的铁门栅
面架	面架 放洗脸盆的架子
韶菜	韶菜 黄芽白、大白菜
驶得	驶得 行、能干、可用
驶气	驶气 往别人身上出气
鬼屎	鬼屎 不公道、不公正
鸡窦	鸡窦 供鸡下蛋用的窝
鸡项	鸡项 未下蛋的小母鸡
䟴脚	䟴脚 大小腿部上下弹动
上门	上门 女婿初次到岳父家
丸仔	丸仔 药丸、药片的总称
井头	井头 水井和附近的地面
冲凉	冲凉 洗澡，冷水浴为常
几韭	几韭 好彩、凑巧、巧遇
反转	反转 ①反而②翻转过来
另自	另自 分外、单独、格外
同志	同志 对“干部”的称谓
后生	后生 ①年轻②年轻的人
咬脚	咬脚 合脚，指鞋子合穿
回尾	回尾 接受东西退回少许
回示	回示 接受礼物回敬一些
圆钉	圆钉 口径成圆形的钉子
坏骨	坏骨 不守规矩、无道德
墨斗	墨斗 弹墨线的木工工具
大日	大日 将来或过一段时间
天水	天水 下雨时盛起来的水
奇理	奇理 整齐、干净、雅观
孖带	孖带 用于背孩子的背带
定份	定份 规规矩矩，不爱闹
寡瘦	寡瘦 形容食物没有油水
屎坑	屎坑 茅坑、储粪便的坑
屎布	屎布 为婴孩特设的尿布
底㞘	底㞘 底层、内层、底下
底𡰪	底𡰪 底层、内层、底下
弟婶	弟婶 弟弟的妻子，弟妹
戒口	戒口 因病忌食某种东西
扤定	扤定 必定、必然、一定
扯索	扯索 为嫖客或妓女牵线
拖挞	拖挞 做事拖拉拖泥带水
捰吃	捰吃 找事做以维持生活
搅场	搅场 骚扰、干扰、捣乱
方钉	方钉 口径成方形的钉子
村佬	村佬 乡下人（有贬义）
果胒	果胒 这些、这件、这块
桓仔	桓仔 女儿，同“房仔”
毛仔	毛仔 寒毛、脸毛、汗毛
沤仔	沤仔 怀孕时的生理状态
洳逳	洳逳 动作、动静、反应
漏寿	漏寿 不光彩、样子寒酸
烂货	烂货 行为不正当的女人
生虫	生虫 东西有虫，给蛀了
疳积	疳积 小儿肠胃病的一种
着愀	着愀 突然头晕失去知觉
石碌	石碌 碌碡，碾子的一种
碎纸	碎纸 ①零钞②零碎的纸
磡头	磡头 山崖，险陡的堤岸
积了	积了 一向、向来、历来
稳阵	稳阵 牢靠、坚实、稳妥
米证	米证 专买大米用的粮票
粪厕	粪厕 厕所，同“粪簏”
缸瓦	缸瓦 瓦器、陶器的总称
翅仔	翅仔 地鱼干，煮汤上品
胶带	胶带 用塑料做成的长条
腊味	腊味 腊鸭、腊肉等总称
腻凤	腻凤 忸怩，做事动作慢
臭佬	臭佬 即女人与男人私通
芋子	芋子 芋头旁边的小芋头
蒜藕	蒜藕 大蒜头拆开的瓣儿
行藏	行藏 走路的姿势、体态
衫裤	衫裤 上衣和裤子，衣服
衰公	衰公 潦倒、倒莓的男人
衰鬼	衰鬼 潦倒、不阔绰的人
趠袊	趠袊 比喻女子作风不正
蹾臀	蹾臀 屁股蹾，着地很重
邑曳	邑曳 为人小气，不大方
酥炸	酥炸 油炸，使食品松脆
重载	重载 船装载的东西很重
锄䦁	锄䦁 薄而宽的一种镢头
雪水	雪水 南方冬天下的冷雨
鼠志	鼠志 很小气、胸无大志
𢯎仔	𢯎仔 锄地松土的铁耙子
𪥕恤	𪥕恤 因不满而言语粗野
𬕍仔	𬕍仔 圆形有眼的竹编盛
书房	书房 学校或储书供学之房
交关	交关 ①利害②小气③严重
充阔	充阔 装腔作势，冒充阔佬
大嘥	大嘥 大手大脚，浪费财物
大支	大支 对财物不吝啬，大方
大苟	大苟 对待财物表面很随便
天好	天好 天晴，有太阳的天气
天棚	天棚 屋项晒晾衣物的地方
好佬	好佬 怪诞、不正经、调皮
好彩	好彩 ①幸运②好在、幸亏
子细	子细 ①忌讳②拍礼，礼让
密梳	密梳 篦，很密的一种梳子
岦岌	岦岌 崎岖不平，坑坑洼洼
崖鹘	崖鹘 鹰的一种，个头小的
恶佬	恶佬 恶人，恃势欺人的人
懵送	懵送 迷糊，刚睡醒的状态
扤钉	扤钉 图钉。也叫“画钉”
抵力	抵力 痛苦、不好受、难堪
揾笨	揾笨 占便宜、吃亏、受骗
撞紧	撞紧 ①碰撞②相遇、遇见
散工	散工 零活，或做零活的人
时兴	时兴 正在流行的、时髦的
晒相	晒相 冲洗相片。［词组］
木毒	木毒 寡言少笑，不理睬人
村婆	村婆 乡下妇人（有贬义）
沤水	沤水 长期下雨叫“沤水”
油𧊅	油𧊅 蛙类的一种，多黄色
浪桥	浪桥 浪木荡木，体育器械
滞运	滞运 运气不好。［词组］
焗盅	焗盅 有盖儿的泡茶用的盅
片糖	片糖 长方形块状的土制糖
生米	生米 夹生，大米没煮成饭
痘皮	痘皮 出天花后的疤，麻脸
痰罐	痰罐 痰盂，也叫“痰壶”
着风	着风 ①中风②歇斯底里状
糖仔	糖仔 糖果，各种零吃的糖
糖水	糖水 有汤水的甜品的通称
糠筛	糠筛 筛糠用的小孔的筛子
置家	置家 娶老婆，组织小家庭
肚腩	肚腩 腹部两旁，肋骨下面
自恃	自恃 自行其是，不问就做
臭货	臭货 骂不正经的女人时用
良强	良强 ①能干②项用③霸道
节瓜	节瓜 瓜的一种，比冬瓜小
行家	行家 同行的人或内行的人
衫衩	衫衩 上衣下摆左右的衩口
褪脚	褪脚 光着脚丫，不穿鞋子
谷牛	谷牛 蛘子。又叫“米象”
金塔	金塔 贮存死人骨头的陶器
针紧	针紧 老是，只顾盯住不放
长衫	长衫 民国之前文人的服装
饱卜	饱卜 小孩吃得肚子饱饱的
驶牛	驶牛 农民耕田时常唱的歌
𫐥卯	𫐥卯 无事可做，四处游荡
蛤帽	蛤帽 鸭舌帽，源于英语“cap”
上高	上高 上面，与“下低”相对
卖鸭	卖鸭 隐语，指让老婆偷汉子
发野	发野 怒，发脾气，野性发作
唛头	唛头 ①牌子②样子（鄙称）
土主	土主 庙中的土地神、土地爷
大佬	大佬 ①哥哥②尊称平辈之人
大工	大工 水手的首领、把舵的人
契弟	契弟 ①结拜为兄弟②骂人语
妹仔	妹仔 ①女孩②丫头，即婢女
寄声	寄声 托人口传消息、带口信
废甘	废甘 无用的人，多指青少年
开水	开水 渔船归港时小小的维修
异格	异格 性格与众不同，有贬义
捞笃	捞笃 包抄，绕过后面围起来
斯文	斯文 ①文雅、有礼貌②干净
望口	望口 嘴馋，望着人家吃东西
梗系	梗系 当然是、必定，表肯定
椅贡	椅贡 太师椅之类椅子的扶手
死主	死主 骂人语，意同“死瘟”
死瘟	死瘟 该死的，也说“发瘟”
水帽	水帽 尖顶平边的雨帽、斗笠
泥轿	泥轿 一种体形扁圆的比目鱼
烟筒	烟筒 水烟筒、烟斗、烟嘴儿
爆拆	爆拆 皮肤因冷而龟裂，小皲
爆涓	爆涓 皮肤因冷而龟裂，小皲
百罗	百罗 婴孩出生后的第一百天
百足	百足 蜈蚣。海陵叫“白足”
瞇洋	瞇洋 没神采，办事慢条斯理
破身	破身 处女经过第一次性交后
穿糖	穿糖 事情显露出来（贬义）
篾白	篾白 竹子内部白色制成的蔑
篾青	篾青 竹子外部绿色制成的蔑
脚钏	脚钏 脚腕上的穿戴，装饰品
落力	落力 积极、卖力，做事认真
葭𧊅	葭𧊅 栖息于露兜树的一种蛙
虎毛	虎毛 脸毛（海陵有此说法）
虾辘	虾辘 连壳切成两三段的虾块
蛤蚧	蛤蚧 像蜥蜴的一种四足小蛇
起囊	起囊 被开水烫伤，起了水泡
起水	起水 即“起生”，用于牲畜
酥口	酥口 食品油炸后吃起来很脆
铁蔗	铁蔗 外皮紫红色的一种甘蔗
阴湿	阴湿 暗中用诡计、暗算别人
顶颈	顶颈 与之答辩、回辩、顶嘴
黎话	黎话 电白、水东一带的方言
亏佬	亏佬 血气亏损，身体弱的男子
侉佬	侉佬 说外地话的男人，是鄙称
卯仔	卯仔 坏家伙，但多用于青少年
印仔	印仔 ①大米粉做的糕饼②图章
去归	去归 ①回去、回家②死的代称
发糕	发糕 大米粉发酵后做成的甜糕
吹烟	吹烟 吸（鸦片）、抽（大烟）
唛仔	唛仔 小牛奶罐或小圆铁皮罐子
嘢吃	嘢吃 食品、糕点、零食的总称
地鱼	地鱼 可晒干煮汤的一种比目鱼
堆蔂	堆蔂 计算成堆成群的东西时用
寮仔	寮仔 瞭望或看守庄稼的小草屋
崖鹰	崖鹰 鹰。海陵话又叫“崖婆”
开枱	开枱 ①演戏开幕②饭前摆桌子
戏桥	戏桥 戏剧说明书、戏剧的本事
戳汤	戳汤 把鱼或肉放入开水中制汤
抵吃	抵吃 价钱便宜，合算，值得吃
拜忌	拜忌 在祖先生日、忌日祭祖先
杠仔	杠仔 圆而粗的扛重东西的竹竿
水头	水头 商业用语，指第一手财源
洋漆	洋漆 因接触漆而引起的皮肤病
湴塘	湴塘 已经抽干水的泥潭、泥塘
焗气	焗气 空气不通，使人感到闷气
白撞	白撞 直入屋里乘机偷东西的贼
粘米	粘米 不黏的大米，与糯米相对
糠仔	糠仔 有米皮和小谷壳的一种糠
线公	线公 为匪徒做引导去捉人的人
脚掌	脚掌 脚板，脚丫子靠地的部分
臊鼠	臊鼠 一种肛门能发恶臭的老鼠
色水	色水 ①颜色②显派，自我整饰
虔诚	虔诚 ①斯文，整齐干净②诚心
行行	行行 幼儿学走路，多对幼儿讲
起生	起生 牲畜交配，或发情的迹象
跟尾	跟尾 ①末了，后来②跟在后头
过潮	过潮 不新鲜甚至发臭，多指鱼
铺面	铺面 商店前面陈放商品的地方
镬耳	镬耳 ①锅两边手拿的地方②虹
长气	长气 形容说话说个不停，啰唆
门磌	门磌 门口两块保护门脚的石头
饮茶	饮茶 ①上茶楼喝茶谈心②喝茶
㔹仔	㔹仔 聪明伶俐、办事精灵的小子
丢格	丢格 丢脸，如“其无识丢格个”
亚叔	亚叔 ①父亲的弟弟②代替“爹”
亚婶	亚婶 ①父亲的弟妇②代替“娘”
伴嫁	伴嫁 婚礼期间陪伴新娘的女青年
侉仔	侉仔 说外地话的男青年、男孩儿
咊贺	咊贺 失望或喝倒彩时发出的声音
嚡柴	嚡柴 身心不舒服，心情焦躁不安
四柱	四柱 ①生辰八字②人的四肢骨骼
团峦	团峦 计算圆圆的一大团东西时用
垃圾	垃圾 污物、垃圾，本字“擸𢶍”
大毒	大毒 骂人语，如“你果个大毒”
大话	大话 谎言，如“讲大话”即说谎
山坳	山坳 山冈，两峰之间低陷的地方
快手	快手 手脚快、利索，同“快脆”
拗事	拗事 各执己见，不肯认输的争执
是必	是必 定然、必定、必然，表判断
晚造	晚造 下半年的庄稼是“晚造”的
村仔	村仔 乡下青年或少年（有贬义）
水槽	水槽 农村过涧、架起的输水通道
火鸠	火鸠 一种鸠，比斑鸠小颈无花点
烂仔	烂仔 坏孩子，指爱打闹捣乱的人
犯天	犯天 犯天条，干了不正派的事情
相底	相底 底片、底版、拍摄过的胶片
禾狸	禾狸 体形似猫尾巴似狐的小野兽
禾落	禾落 割稻子时用来挑稻束的竹器
筲箕	筲箕 竹织盛器，圆底，洗米等用
簕竹	簕竹 南方的一种有很多刺的竹子
米筛	米筛 筛子的一种，多用竹篾制成
粪箕	粪箕 担泥、粪、秧苗的竹织器具
粪簏	粪簏 厕所，农家储放大粪的地方
脚屋	脚屋 脚心，脚掌中不着地的部分
装精	装精 自作聪明。又叫“装仔精”
银钱	银钱 元，如“一个银钱”即一元
鱼近	鱼近 库水提鱼时用来装鱼的竹器
鸡簏	鸡簏 养鸡的圈儿，有栏栅围住的
𢫘嘢	𢫘嘢 设法从中获取不正当的利益
𢯭牲	𢯭牲 祭祀祖先用的牺牲中的配搭
衫扣	衫扣 纽扣、扣子。织箦称“衫抽24”
公仔	公仔 ①老头儿②玩具小人儿③人像
冇行	冇行 泛指能得到的财物或利益很少
古凿	古凿 弯着指头用指背敲打别人头部
寄生	寄生 ①寄生在树上的小树②寄居蟹
当家	当家 ①主持家务②主持寺庙的和尚
心焦	心焦 因思念亲人、家乡而坐立不安
打緻	打緻 把布折起来造成的装饰的褶折
晒棚	晒棚 楼房上露天的能晾东西的地方
柜围	柜围 柜台，多指商店、药铺的柜台
樸子	樸子 柚子，僮语也称柚子为“樸”
毫子	毫子 ①银币②一角钱叫“一毫子”
水客	水客 替人带货物，带钱带信的商人
火䆔	火䆔 烤火取暖的随身可提的小炭炉
狂忙	狂忙 形容做事急，慌慌忙忙的样子
缩水	缩水 ①衣物洗过之后变小了②少了
翳蔽	翳蔽 ①心情不开朗②不顺眼、厌恶
老女	老女 旧社会称年岁大而不嫁的女人
肚囊	肚囊 胃里有一点东西叫“有肚囊”
腊蔗	腊蔗 较大的、水分较多的一种甘蔗
膏药	膏药 药膏。当今的软膏不属于膏药
蚁入	蚁入 逐渐侵入、占入，指得寸进尺
蚊激	蚊激 口下有边，盛水防蚁的圆瓦罐
蚝矗	蚝矗 像“矗”字形黏结而生的蚝群
走水	走水 ①避雨②母猪发情时东奔西跑
遭瘟	遭瘟 骂人语，咒人遭受瘟疫而死去
鞠躬	鞠躬 ①行礼的一种②极言“十分”
勒登	勒登 形容为人苛刻，绝不容人的态度
千祈	千祈 千万，如“你千祈无好上树吧”
叶贴	叶贴 糯米面做的甜饼，用菠萝叶作垫
呸蠘	呸蠘 因不吉利事或语句而发的驱邪语
唇舌	唇舌 是非，如“讲唇舌”即搬弄是非
嗦油	嗦油 用嘴吸服油，比喻义为调戏女性
埋泥	埋泥 骂顽童的语言，如“你个埋泥”
大红	大红 行旧式婚礼时女人穿的红色礼服
家志	家志 旧时摸鱼人提的用水草编织的袋
庙背	庙背 没份儿，如“今晚你去庙背吃”
惯势	惯势 助长坏习惯。［固定词组］节俭
拜尚	拜尚 当面吹捧，言过其实，实为贬低
油藤	油藤 ①一种藤②从前一种打人的藤鞭
烟灶	烟灶 厨房用具，指吸油烟机和燃气灶
脚眼	脚眼 脚踝，脚腕两旁凸起骨头的部分
臭馊	臭馊 五谷食物煮好后久放变坏的气味
舅龟	舅龟 鄙称人家“龟孙子”“龟孙儿”
走卷	走卷 考试作弊，把答案卷给别人照抄
走挹	走挹 捉迷藏。与“揞鸡鱼箩仆”近义
趯生	趯生 雄鸡与雌鸡相互追逐调戏、交配
骨子	骨子 精致、幽雅、整齐、恰当、小巧
鱼丸	鱼丸 刮出的鱼肉捣成酱，做成丸子状
鱼腐	鱼腐 将鱼肉刮出捣成酱，做成豆腐状
鱼镬	鱼镬 某些雄鱼的精巢，白色，长条的
先生	先生 ①医生②老师③对知识分子的尊称
大姐	大姐 ①姐姐、闺女的泛称②年轻的姑娘
密实	密实 ①秘密②又浓密又结实③隐藏得好
屋料	屋料 砖瓦木石、水泥、钢筋等建筑材料
庙祝	庙祝 看庙并祝神的人，也叫“庙祝公”
死火	死火 司机语，引申为“动不得”，糟糕
生糁	生糁 多指食品煮得不够火候，缺乏黏性
米头	米头 ①精大米②舂米时剩下舂不净的谷
背税	背税 偏僻或不见太阳、阴暗（的地方）
腻喉	腻喉 腻。食品中油脂过多，使人不想吃
风柜	风柜 手动鼓风使谷子及碎屑分离的农具
鸡头	鸡头 ①繁殖用的公鸡②泛指好色的男子
鸭仔	鸭仔 ①小鸭子②用来指男人（骂人语）
世界	世界 ①生计②话语③同普通话的“世界”
串连	串连 计算一个接一个排成一行的东西时用
刮瘦	刮瘦 吃了缺油的东西的感觉谓之“刮瘦”
收口	收口 ①结束、结尾②疮或伤口缩小、快好
欧流	欧流 皮肤长满了疙瘩，糜烂或形体臃肿态
水糕	水糕 有大米粉加配料和水蒸成的分层的糕
油纸	油纸 油伞，用竹和纸做成，上面抹上桐油
油膉	油膉 即油脂搁得太久变了质所发出的臭味
生空	生空 患麻风症，如“生空佬”“生空婆”
米担	米担 至亲亲戚结婚时送的礼物，用担装着
肫花	肫花 拿禽类的肫切成像花或锯齿似的食品
银宝	银宝 祭祀时烧的一种纸，又称“金银纸”
鱼稿	鱼稿 把鱼刮去肉，剩下带少数肉的皮和骨
布草	布草 布衣服，与“丝发”“皮革”等相对称
心牲	心牲 祭神、祖先的牺牲，是“三牲”之变音
旺月	旺月 商业交易繁忙的月份，和“淡月”相反
照镜	照镜 照壁，就是门口外用来遮挡门口的矮墙
番鸭	番鸭 又叫“香鹑雁”“麝香鸭”“红嘴雁”
竹头	竹头 ①竹之接近根部和根部处②成坡竹之地
败世	败世 不知羞耻、淫秽，如“那个人好败世”
青拉	青拉 蚰蜒、蠼螋，像蜈蚣的小虫，长约一寸
咸神	咸神 色迷迷、不大正经，如“其个人好咸神”
天丑	天丑 雨天、阴天。又，“天丑天”。［词组］
屎畦	屎畦 贮粪便等肥料用的石灰或水泥砌的小池子
煎堆	煎堆 用江米面做的厚皮实心的圆形油炸小点心
回二	回二 分摊物品，分剩部分再分，也叫“回头二”
均是	均是 反正已经，用于话开头，为下面的话做铺垫
烧猪	烧猪 ①食品，烧烤熟的猪②赖死，如“卖烧猪”
煎糍	煎糍 用江米面做的薄皮空心的圆形的油炸大点心
邮票	邮票 邮政机关发行，供寄递邮件贴用的邮资凭证
𫠲顺	𫠲顺 ①通顺（指文章）②驯服、性格温和③顺利
做冬	做冬 冬至时做糕饼、宰鸡鸭祭祖宗，即过冬至节日
崩莎	崩莎 蝴蝶的一种，褐黄色，翅膀大且上有眼形纹样
年庚	年庚 旧式婚礼订婚时写明女方出生年月的红纸礼帖
灶冲	灶冲 在大灶的锅旁开的小洞（利用灶内余火煮水）
街担	街担 代乡村小杂货店往城镇采购货物赚取脚钱的人
锉口	锉口 一种风俗，婴儿满百日第一次吃用猪杂煮的粥
伏嫁	伏嫁 女子嫁前，不与准新郎和客人见面，叫“伏嫁”
埋栏	埋栏 结尾、结局，如“无得埋栏”就是“无法收拾”
油帽	油帽 女人用的帽，像半个球形，戴起来把脸也遮住了
锦肉	锦肉 饼，类似八月十五赏月用的月饼，有豆沙锦肉等
挢扪	挢扪 扪下身的布，男人下水捉鱼、拉网常用它代替裤子
生水	生水 ①食物中茎块类植物不发松的状态②未煮开过的水
粉焙	粉焙 做面条糕饼时用来防止湿面条互相粘连的一点干面
蛋挞	蛋挞 一种甜品，用面粉做皮，装有糊状的鸡蛋的甜点心
潮气	潮气 形容女人有娇气的情态，有巧打扮、卖弄风情的意思
面䍁	面䍁 旧式婚礼，小红绳做成珠帘似的挂在新娘脸上的穿戴
大吉	大吉 ①吉利②旧社会在新年时乞丐沿门卖写着吉利话的红纸
布衫	布衫 布上衣，见《老乞大谚解》：“妈极细皆毛施布衫。”
林累	林累 ①擅长找寻食物，嗜食②钻营利益锱铢必较，无孔不入
淡月	淡月 生意（商业）淡的月份。又，“淡季”指交易少的季节
执菜	执菜 阳江旧俗，女子婚后生子，孩子第一次到母家叫“执菜”
行时	行时 ①吃香，受人欢迎②平时、平日、向来、一向、一贯、一直
早造	早造 稻田收成一年分两造，上半年叫“早造”，下半年叫“晚造”
膀船	膀船 护航的有武装的民船，中华人民共和国成立前防海盗的护航船
钱鸡	钱鸡 用小线串在铜线孔中，用绳拉，使转动，是小孩玩的一种游戏
晏仔	晏仔 饭的别名。旧社会里因“饭”与“犯”同音，就把饭叫“晏仔”
鸡眼	鸡眼 ①穿鞋带的小铁圈②鸡的眼睛③一种足疾，高出皮面的硬结④比喻熬不了夜的人
担枪	担枪 ①两米多长两头削尖用以挑稻草的圆竹。②蚱蜢的一种，头尾都是尖的，因像农具“担枪”而得名
笠衣仔	笠衣仔 T恤
企人边	企人边 亻
石蚬仔	石蚬仔 蛏
丐米佬	丐米佬 乞丐
乞米佬	乞米佬 乞丐
五楞子	五楞子 杨桃
假意趣	假意趣 假装
做鞋佬	做鞋佬 鞋匠
八脚佬	八脚佬 仵作
公仔牌	公仔牌 扑克
冇几久	冇几久 不久
前时人	前时人 前妻
半缆站	半缆站 半途
卡码四	卡码四 ✖️
发筲筋	发筲筋 抽筋
后生仔	后生仔 青年
听闻讲	听闻讲 听说
咸棒唥	咸棒唥 全都
唛仔油	唛仔油 磁漆
唞大气	唞大气 长吁
四块板	四块板 棺材
四面壳	四面壳 面具
外甥孙	外甥孙 外孙
夜晚黑	夜晚黑 晚上
大光灯	大光灯 汽灯
大髻佬	大髻佬 道士
天冷天	天冷天 冷天
天鹅绒	天鹅绒 平绒
头壳顶	头壳顶 头顶
契家佬	契家佬 情夫
契家婆	契家婆 情妇
婆婆娑	婆婆娑 婆娑
寡母婆	寡母婆 寡妇
尼姑婆	尼姑婆 尼姑
屎忽窿	屎忽窿 肛门
屎忽腯	屎忽腯 臀部
屎粪簏	屎粪簏 厕所
师公佬	师公佬 道士
弊屎火	弊屎火 糟糕
懒饭蛇	懒饭蛇 壁虎
打牙较	打牙较 闲扯
打铁佬	打铁佬 铁匠
扫把星	扫把星 彗星
扯白藤	扯白藤 拔河
抹枱布	抹枱布 抹布
斗木佬	斗木佬 木匠
新郎公	新郎公 新郎
无忿得	无忿得 忌妒
无记得	无记得 忘了
时辰钟	时辰钟 时钟
晚间黑	晚间黑 夜晚
朝头早	朝头早 早晨
机器碟	机器碟 唱片
机器针	机器针 唱针
来路货	来路货 洋货
柜拖桶	柜拖桶 抽屉
柜枱桶	柜枱桶 抽屉
棺材佬	棺材佬 仵作
横丫肠	横丫肠 盲肠
水沟埒	水沟埒 水沟
水流鹅	水流鹅 鹈鹕
水爬靓	水爬靓 龙虱
沙罗虫	沙罗虫 蜗牛
烟仔头	烟仔头 烟蒂
煎糍仔	煎糍仔 煎堆
牙较骨	牙较骨 牙骨
牛黄友	牛黄友 无赖
犁晒霜	犁晒霜 犁冬
猪屎喳	猪屎喳 鹊鸲
珍珠粟	珍珠粟 玉米
瓜子树	瓜子树 果树
瓜老趁	瓜老趁 死了
生意佬	生意佬 商人
电胆仔	电胆仔 电珠
番薯树	番薯树 木薯
白话戏	白话戏 话剧
皮头胸	皮头胸 胸口
盲眼佬	盲眼佬 瞎子
看牛仔	看牛仔 牧童
矮瓜丁	矮瓜丁 矮人
矮磨锉	矮磨锉 很矮
硬𪖐𪖐	硬𪖐𪖐 僵直
箩围匝	箩围匝 围墙
粟仔米	粟仔米 小米
线仔绒	线仔绒 哔叽
耙田脑	耙田脑 耘田
背尾婆	背尾婆 后妻
背底奶	背底奶 后母
背底婆	背底婆 后妻
胡子兵	胡子兵 老兵
芥兰头	芥兰头 苤蓝
花口物	花口物 零食
花豆虫	花豆虫 莞菁
花面佬	花面佬 麻子
英文水	英文水 墨水
茶罂仔	茶罂仔 药煲
荷包袋	荷包袋 腰包
菠薐菜	菠薐菜 菠菜
蛤朒仔	蛤朒仔 蝌蚪
裤头带	裤头带 裤带
裤头部	裤头部 腰部
褪脊肋	褪脊肋 裸体
讲大话	讲大话 撒谎
讲虾仔	讲虾仔 多嘴
车大炮	车大炮 吹牛
醉酒佬	醉酒佬 醉汉
铜鼓帽	铜鼓帽 斗笠
问米佬	问米佬 乞丐
问花婆	问花婆 女巫
雷公响	雷公响 雷鸣
雷公打	雷公打 雷击
面脂墩	面脂墩 面颊
顶头风	顶头风 逆风
饭匙骨	饭匙骨 锁骨
饱饱子	饱饱子 略饱
马蹄子	马蹄子 荸荠
马铃薯	马铃薯 土豆
马骝狂	马骝狂 螳螂
鬼钻风	鬼钻风 旋风
鱼头晕	鱼头晕 鱼脑
鱼眼子	鱼眼子 龙眼
麻媚仔	麻媚仔 麻雀
麻雀斑	麻雀斑 雀斑
麻麻子	麻麻子 一般
鼻梁梗	鼻梁梗 鼻梁
鼻轮梗	鼻轮梗 鼻梁
𠵼扭湿	𠵼扭湿 拉痢
䏙䏙圆	䏙䏙圆 溜溜圆
一缗钱	一缗钱 一元钱
一铺路	一铺路 十里路
两仔娘	两仔娘 母子俩
两仔爷	两仔爷 父子俩
两公婆	两公婆 两夫妇
五月节	五月节 端午节
偷阴阴	偷阴阴 偷偷地
公仔书	公仔书 小人书
冇所谓	冇所谓 没关系
剃头佬	剃头佬 理发师
十一贡	十一贡 多指症
卜箕下	卜箕下 金环蛇
卜辘仔	卜辘仔 货郎鼓
发落瘼	发落瘼 荨麻疹
后尾饮	后尾饮 后脑勺
吹筒仔	吹筒仔 小鱿鱼
地豆银	地豆银 花生米
垃圾插	垃圾插 土簸箕
大前日	大前日 大前天
大后日	大后日 大后天
大肚婆	大肚婆 指孕妇
婆栏仔	婆栏仔 小簸箕
尾龙骨	尾龙骨 尾巴骨
影相机	影相机 照相机
戏班佬	戏班佬 做戏的
打烂碟	打烂碟 一种鱼
打锣锤	打锣锤 一种鱼
打麻雀	打麻雀 打麻将
捉仔佬	捉仔佬 人贩子
探米佬	探米佬 男乞丐
探米婆	探米婆 女乞丐
提箩仔	提箩仔 小箩筐
搅马仔	搅马仔 不认真
无识丑	无识丑 不知羞
日记部	日记部 日记本
未臭馟	未臭馟 差得远
